Motif_ID	DBID.1	GeneID	GeneName	Family_Name	Motif_Type
265	M05239_2.00	EN2_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
266	M05240_2.00	UNCX_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
267	M00537_2.00	Hmx3_3490	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
268	M00304_2.00	VENTX_R143C	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
269	M09582_2.00	cElegans.L3-LIN39_modEncode	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
270	M05037_2.00	VSX2_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
271	M00283_2.00	VAX2_L139M	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
272	M00516_2.00	Bsx_3483	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
273	M05190_2.00	VENTX_FL_Methyl-HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
274	M09207_2.00	PRRX2_MOUSE.H11MO.0.C	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
275	M3465_1.02	V$IPF1_Q5	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
276	M05001_2.00	HOXB6_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
277	M05003_2.00	DLX4_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
278	M00284_2.00	VAX2_REF	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
279	M05004_2.00	DLX4_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
280	M4737_1.02	Antp_FlyReg_FBgn0000095	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
281	M4738_1.02	Antp_SOLEXA_FBgn0000095	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
282	M05220_2.00	EN1_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
283	M05188_2.00	VENTX_FL_HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
284	M5712_1.02	PDX1_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
285	M10659_2.00	V$LHX3_Q3	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
286	M05224_2.00	MSX1_FL_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
287	M00285_2.00	VSX2_R200P	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
288	M00286_2.00	VSX2_R200Q	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
289	M05195_2.00	ALX3_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
290	M00519_2.00	En1_3123	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
291	M06237_2.00	en_FlyReg_FBgn0000577	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
292	M00290_2.00	MSX2_REF	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
293	M05281_2.00	EMX2_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
294	M00303_2.00	VENTX_E101K	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
295	M09576_2.00	ES-Hoxb4_GSE34014	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
296	M05221_2.00	MSX1_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
297	M00282_2.00	PHOX2B_REF	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
298	M05177_2.00	DLX1_eDBD_Methyl-HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
299	M05271_2.00	GSX1_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
300	M00318_2.00	ISX_R83Q	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
301	M10664_2.00	V$NANOG_01	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
302	M01240_2.00	pTH11471	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
303	M02078_2.00	pTH6551	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
304	M05238_2.00	EN2_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
305	M02083_2.00	pTH5887	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
306	M02084_2.00	pTH6448	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
307	M05244_2.00	PHOX2A_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
308	M06240_2.00	Eve_Cell_FBgn0000606	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
309	M06307_2.00	Btn_Cell_FBgn0014949	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
310	M10652_2.00	V$HOX13_01	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
311	M05222_2.00	MSX1_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
312	M05223_2.00	MSX1_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
313	M09206_2.00	HXB7_MOUSE.H11MO.0.C	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
314	M05261_2.00	PRRX2_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
315	M3464_1.02	V$IPF1_Q5_01	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
316	M09214_2.00	HXB8_MOUSE.H11MO.0.C	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
317	M09565_2.00	mES-Nanog_GSE11724	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
318	M09566_2.00	mES-Hoxa2_Donaldson_et_al.	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
319	M05267_2.00	GBX2_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
320	M05005_2.00	DLX4_FL_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
321	M05006_2.00	DLX4_FL_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
322	M00305_2.00	VENTX_REF	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
323	M00503_2.00	Nkx1-2_3214	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
324	M05258_2.00	PRRX2_eDBD_HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
325	M05269_2.00	GBX2_FL_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
326	M06231_2.00	Bsh_Cell_FBgn0000529	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
327	M05179_2.00	DLX1_FL_Methyl-HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
328	M06233_2.00	Ems_Cell_FBgn0000576	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
329	M00287_2.00	VSX2_REF	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
330	M00288_2.00	MSX2_P148H	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
331	M00289_2.00	MSX2_R172H	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
332	M04954_2.00	DLX5_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
333	M04955_2.00	DLX5_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
334	M00532_2.00	Hoxa3_2783	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
335	M06302_2.00	Repo_SOLEXA_FBgn0011701	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
336	M06241_2.00	eve_FlyReg_FBgn0000606	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
337	M05176_2.00	DLX1_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
338	M10657_2.00	V$LHX3A_01	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
339	M05036_2.00	VSX2_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
340	M00557_2.00	Slou	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
341	M00678_2.00	pTH9353	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
342	M00319_2.00	ISX_REF	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
343	M10665_2.00	V$NANOG_02	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
344	M02079_2.00	pTH6221	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
345	M05041_2.00	VSX2_FL_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
346	M05048_2.00	HOXB8_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
347	M05241_2.00	UNCX_eDBD_Methyl-HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
348	M02234_2.00	pTH6162	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
349	M05245_2.00	PHOX2A_eDBD_Methyl-HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
350	M06242_2.00	Eve_SOLEXA_FBgn0000606	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
351	M05254_2.00	DRGX_eDBD_Methyl-HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
352	M09195_2.00	DLX5_MOUSE.H11MO.0.C	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
353	M09204_2.00	HXB4_MOUSE.H11MO.0.A	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
354	M09201_2.00	ALX1_MOUSE.H11MO.0.B	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
355	M09210_2.00	PROP1_MOUSE.H11MO.0.C	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
356	M06281_2.00	Zen2_SOLEXA_FBgn0004054	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
357	M09564_2.00	Neuron-Phox2a_GSE31456	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
358	M05266_2.00	GBX2_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
359	M06293_2.00	E5_Cell_FBgn0008646	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
360	M09570_2.00	Neuron-Lhx3_GSE31456	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
361	M09571_2.00	Islet-Pdx1_SRA008281	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
362	M05178_2.00	DLX1_FL_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
363	M00281_2.00	PHOX2B_R141Q	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
364	M05268_2.00	GBX2_FL_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
365	M06229_2.00	Dr_Cell_FBgn0000492	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
366	M05270_2.00	GBX2_FL_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
367	M03776_2.00	al_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
368	M05272_2.00	GSX1_eDBD_Methyl-HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
369	M06234_2.00	ems_FlyReg_FBgn0000576	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
370	M00517_2.00	Hoxb8_3780	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
371	M06236_2.00	En_Cell_FBgn0000577	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
372	M05276_2.00	HOXD4_FL_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
373	M05277_2.00	HOXD4_FL_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
374	M00292_2.00	ESX1_REF	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
375	M04956_2.00	DLX5_FL_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
376	M02687_2.00	MA0135.1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
377	M02688_2.00	MA0125.1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
378	M00555_2.00	Msh	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
379	M00556_2.00	Eve	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
380	M10658_2.00	V$LHX3b_01	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
381	M05296_2.00	EVX2_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
382	M06255_2.00	Inv_Cell_FBgn0001269	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
383	M06256_2.00	inv_SOLEXA_2_FBgn0001269	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
384	M10666_2.00	V$NANOG_05	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
385	M06258_2.00	Lim3_Cell_FBgn0002023	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
386	M06259_2.00	Lim3_SOLEXA_FBgn0002023	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
387	M09176_2.00	NANOG_MOUSE.H11MO.0.A	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
388	M09181_2.00	BARX1_MOUSE.H11MO.0.C	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Misc
389	M02095_2.00	pTH5805	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
390	M05253_2.00	DRGX_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
391	M02098_2.00	pTH5685	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
392	M02101_2.00	pTH6268	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
393	M02106_2.00	pTH6503	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
394	M02107_2.00	pTH6449	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
395	M05262_2.00	PRRX2_FL_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
396	M3458_1.02	V$IPF1_02	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
397	M06291_2.00	Hbn_Cell_FBgn0008636	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
398	M06292_2.00	Hbn_SOLEXA_FBgn0008636	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
399	M3461_1.02	V$IPF1_05	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
400	M06294_2.00	E5_SOLEXA_FBgn0008646	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
401	M06301_2.00	Repo_Cell_FBgn0011701	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
402	M00280_2.00	PHOX2B_R141G	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
403	M00501_2.00	Msx1_3031	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
404	M05169_2.00	BARHL2_FL_Methyl-HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
405	M03281_2.00	Dlx1_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
406	M06230_2.00	Dr_SOLEXA_FBgn0000492	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
407	M04923_2.00	DLX3_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
408	M06232_2.00	Bsh_SOLEXA_FBgn0000529	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
409	M05273_2.00	HOXD4_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
410	M05274_2.00	HOXD4_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
411	M05275_2.00	HOXD4_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
412	M04953_2.00	DLX5_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
413	M03218_2.00	ISX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
414	M03219_2.00	ISX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
415	M02232_2.00	pTH6291	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
416	M04957_2.00	DLX5_FL_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
417	M04958_2.00	DLX5_FL_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
418	M00315_2.00	PROP1_R112Q	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
419	M00316_2.00	PROP1_R99Q	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
420	M06248_2.00	ftz_FlyReg_FBgn0001077	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
421	M06249_2.00	Ftz_SOLEXA_FBgn0001077	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
422	M03795_2.00	ftz_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
423	M03796_2.00	Lim3_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
424	M06257_2.00	inv_SOLEXA_5_FBgn0001269	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
425	M00329_2.00	HOXC4_R158L	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
426	M10667_2.00	V$NANOG_07	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
427	M06260_2.00	Lab_Cell_FBgn0002522	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
428	M02091_2.00	pTH5490	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
429	M06262_2.00	Slou_Cell_FBgn0002941	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
430	M02097_2.00	pTH6379	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
431	M06264_2.00	Ro_Cell_FBgn0003267	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
432	M06265_2.00	Ro_SOLEXA_FBgn0003267	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
433	M06266_2.00	Scr_Cell_FBgn0003339	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
434	M06267_2.00	Scr_SOLEXA_FBgn0003339	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
435	M3457_1.02	V$IPF1_01	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
436	M05260_2.00	PRRX2_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
437	M3459_1.02	V$IPF1_03	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
438	M3460_1.02	V$IPF1_04	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
439	M05263_2.00	PRRX2_FL_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
440	M3462_1.02	V$IPF1_Q4_01	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
441	M3463_1.02	V$IPF1_Q4	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
442	M02118_2.00	pTH5479	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
443	M02130_2.00	pTH6195	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
444	M03278_2.00	Alx4_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
445	M10714_2.00	V$EN1_01	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
446	M03286_2.00	Gbx1_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
447	M03287_2.00	Hoxd3_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
448	M02152_2.00	pTH5477	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
449	M04925_2.00	DLX3_FL_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
450	M04926_2.00	DLX3_FL_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
451	M06235_2.00	Ems_SOLEXA_FBgn0000576	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
452	M03785_2.00	Dfd_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
453	M03786_2.00	bsh_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
454	M03787_2.00	bsh_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
455	M10755_2.00	V$HOXA4_Q2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
456	M03789_2.00	ems_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
457	M03790_2.00	ems_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
458	M04959_2.00	HOXA1_FL_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
459	M06247_2.00	Ftz_Cell_FBgn0001077	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
460	M05294_2.00	HOXB2_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
461	M00317_2.00	PROP1_REF	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
462	M10771_2.00	V$MEOX2_05	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
463	M10772_2.00	V$SHOX2_05	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
464	M00328_2.00	HOXC4_N178S	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
465	M10774_2.00	V$PRRXL1_01	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
466	M10775_2.00	V$ARX_05	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
467	M10668_2.00	V$NANOG_Q3	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	Transfac
468	M02088_2.00	pTH5677	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
469	M6297_1.02	HXB7_si	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	HocoMoco
470	M06263_2.00	Slou_SOLEXA_FBgn0002941	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
471	M6415_1.02	PDX1_do	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	HocoMoco
472	M00398_2.00	Vax1_3499	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
473	M00400_2.00	Phox2a_3947	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
474	M00401_2.00	Phox2b_3948	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
475	M05259_2.00	PRRX2_eDBD_HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
476	M06277_2.00	zen_FlyReg_FBgn0004053	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
477	M02112_2.00	pTH5506	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
478	M02113_2.00	pTH6569	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
479	M06280_2.00	zen2_SOLEXA_2_FBgn0004054	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
480	M05264_2.00	PRRX2_FL_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
481	M05265_2.00	GBX2_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
482	M03276_2.00	En2_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
483	M03277_2.00	Prrx2_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
484	M00498_2.00	Prop1_3949	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	PBM
485	M06228_2.00	Dfd_SOLEXA_FBgn0000439	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
486	M04919_2.00	ALX4_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
487	M04922_2.00	DLX3_eDBD_HT-SELEX	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
488	M03211_2.00	EMX2_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
489	M03777_2.00	Dll_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
490	M03778_2.00	Dll_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
491	M03784_2.00	Dfd_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
492	M04927_2.00	DLX3_FL_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
493	M03217_2.00	PROP1_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
494	M06553_2.00	MA0180.1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
495	M06554_2.00	MA0192.1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
496	M03220_2.00	ISX_3	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
497	M06239_2.00	En_SOLEXA_FBgn0000577	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	B1H
498	M03791_2.00	ems_3	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
499	M05293_2.00	HOXB2_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
500	M04960_2.00	HOXA1_FL_Methyl-HT-SELEX_1	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
501	M04961_2.00	HOXA1_FL_Methyl-HT-SELEX_2	KH2013:KH.C14.554	HOXA10/3/9	Homeodomain	SELEX
