TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T248239_2.00	F251_2.00	TS12_2.00	.	.	ENSCING00000011284	ENSCING00000011284	Ciona_intestinalis	N	MADF	MADF_DNA_bdg	1	0.811570024539192	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T248240_2.00	F251_2.00	TS12_2.00	.	.	ENSCING00000012255	ENSCING00000012255	Ciona_intestinalis	N	MADF	MADF_DNA_bdg	1	0.811570024539192	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T248241_2.00	F251_2.00	TS12_2.00	.	.	ENSCING00000012658	ENSCING00000012658	Ciona_intestinalis	N	MADF	MADF_DNA_bdg	1	0.811570024539192	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T248242_2.00	F251_2.00	TS12_2.00	.	.	ENSCING00000015206	ENSCING00000015206	Ciona_intestinalis	N	MADF	MADF_DNA_bdg	1	0.811570024539192	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T248243_2.00	F251_2.00	TS12_2.00	.	.	ENSCING00000017908	ENSCING00000017908	Ciona_intestinalis	N	MADF	MADF_DNA_bdg	1	0.811570024539192	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T248244_2.00	F251_2.00	TS12_2.00	.	.	ENSCING00000024216	ENSCING00000024216	Ciona_intestinalis	N	MADF	MADF_DNA_bdg	1	0.811570024539192	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T248245_2.00	F251_2.00	TS12_2.00	.	.	ENSCING00000024373	ENSCING00000024373	Ciona_intestinalis	N	MADF	MADF_DNA_bdg	1	0.811570024539192	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T253596_2.00	F256_2.00	TS12_2.00	M03340_2.00	MS33_2.00	ENSCING00000000628	mef2	Ciona_intestinalis	I	MADS box	SRF-TF	1	0.7	MEF2A_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T253597_2.00	F256_2.00	TS12_2.00	M00178_2.00	MS02_2.00	ENSCING00000018042	srf	Ciona_intestinalis	I	MADS box	SRF-TF	1	0.7	Srf_3509	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T259719_2.00	F257_2.00	TS12_2.00	.	.	ENSCING00000009190	ENSCING00000009190	Ciona_intestinalis	N	MATalpha_HMGbox	MATalpha_HMGbox	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T260076_2.00	F259_2.00	TS12_2.00	.	.	ENSCING00000009583	ENSCING00000009583	Ciona_intestinalis	N	MBD	MBD	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T262325_2.00	F263_2.00	TS12_2.00	.	.	ENSCING00000011397	ENSCING00000011397	Ciona_intestinalis	N	mTERF	mTERF	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T269408_2.00	F266_2.00	TS12_2.00	.	.	ENSCING00000002486	ENSCING00000002486	Ciona_intestinalis	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T269409_2.00	F266_2.00	TS12_2.00	.	.	ENSCING00000003674	ENSCING00000003674	Ciona_intestinalis	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T269410_2.00	F266_2.00	TS12_2.00	.	.	ENSCING00000003953	ENSCING00000003953	Ciona_intestinalis	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T269411_2.00	F266_2.00	TS12_2.00	.	.	ENSCING00000004110	swi/snf	Ciona_intestinalis	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T269412_2.00	F266_2.00	TS12_2.00	M11049_2.00	MS59_2.00	ENSCING00000007995	ENSCING00000007995	Ciona_intestinalis	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	V$CDC5_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T269413_2.00	F266_2.00	TS12_2.00	.	.	ENSCING00000014884	ENSCING00000014884	Ciona_intestinalis	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T269414_2.00	F266_2.00	TS12_2.00	M00179_2.00	MS02_2.00	ENSCING00000018880	ENSCING00000018880	Ciona_intestinalis	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	Myb_1047	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T269415_2.00	F266_2.00	TS12_2.00	.	.	ENSCING00000019849	ENSCING00000019849	Ciona_intestinalis	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T269416_2.00	F266_2.00	TS12_2.00	.	.	ENSCING00000020393	ENSCING00000020393	Ciona_intestinalis	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T269417_2.00	F266_2.00	TS12_2.00	.	.	ENSCING00000022192	ENSCING00000022192	Ciona_intestinalis	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T299747_2.00	F275_2.00	TS12_2.00	.	.	ENSCING00000025073	ENSCING00000025073	Ciona_intestinalis	N	Ndt80/PhoG	NDT80_PhoG	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T300459_2.00	F276_2.00	TS12_2.00	.	.	ENSCING00000004746	nf-x-like	Ciona_intestinalis	N	NFX	zf-NF-X1	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T300460_2.00	F276_2.00	TS12_2.00	.	.	ENSCING00000011426	ENSCING00000011426	Ciona_intestinalis	N	NFX	zf-NF-X1	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302679_2.00	F278_2.00	TS12_2.00	M00812_2.00	MS17_2.00	ENSCING00000001639	tr2/4	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH1284	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302680_2.00	F278_2.00	TS12_2.00	M00181_2.00	MS02_2.00	ENSCING00000001836	ENSCING00000001836	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Rxra_1035	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302681_2.00	F278_2.00	TS12_2.00	M00184_2.00	MS02_2.00	ENSCING00000002023	coup	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Nr2f2_2192	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302682_2.00	F278_2.00	TS12_2.00	M00820_2.00	MS17_2.00	ENSCING00000002152	ENSCING00000002152	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH3469	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302683_2.00	F278_2.00	TS12_2.00	M03928_2.00	MS45_2.00	ENSCING00000002352	ENSCING00000002352	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Eip75B_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302684_2.00	F278_2.00	TS12_2.00	.	.	ENSCING00000003634	ENSCING00000003634	Ciona_intestinalis	N	Nuclear receptor	zf-C4	1	0.7449665182298709	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302685_2.00	F278_2.00	TS12_2.00	M02407_2.00	MS64_2.00	ENSCING00000004593	ENSCING00000004593	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH5709	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302686_2.00	F278_2.00	TS12_2.00	M05627_2.00	MS62_2.00	ENSCING00000005163	gcnf	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR6A1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302687_2.00	F278_2.00	TS12_2.00	M00810_2.00	MS17_2.00	ENSCING00000006945	rar	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH4269	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302688_2.00	F278_2.00	TS12_2.00	M09264_2.00	MS27_2.00	ENSCING00000007203	ENSCING00000007203	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1H3_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302689_2.00	F278_2.00	TS12_2.00	M03935_2.00	MS45_2.00	ENSCING00000009566	ENSCING00000009566	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Hnf4_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302690_2.00	F278_2.00	TS12_2.00	.	.	ENSCING00000009596	nr-like	Ciona_intestinalis	N	Nuclear receptor	zf-C4	1	0.7449665182298709	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302691_2.00	F278_2.00	TS12_2.00	M05581_2.00	MS62_2.00	ENSCING00000013188	ppar	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	PPARD_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302692_2.00	F278_2.00	TS12_2.00	M00183_2.00	MS02_2.00	ENSCING00000018200	err	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Esrra_2190	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302693_2.00	F278_2.00	TS12_2.00	M00818_2.00	MS17_2.00	ENSCING00000019110	nr41/42/43	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH3467	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302694_2.00	F278_2.00	TS12_2.00	M02403_2.00	MS64_2.00	ENSCING00000020740	vdr-a	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	pTH5509	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T302695_2.00	F278_2.00	TS12_2.00	M03379_2.00	MS33_2.00	ENSCING00000021968	ENSCING00000021968	Ciona_intestinalis	I	Nuclear receptor	zf-C4	1	0.7449665182298709	THRB_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311003_2.00	F279_2.00	TS12_2.00	.	.	ENSCING00000001960	ENSCING00000001960	Ciona_intestinalis	N	p53	P53	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311004_2.00	F279_2.00	TS12_2.00	.	.	ENSCING00000002175	p53/p73-b	Ciona_intestinalis	N	p53	P53	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311590_2.00	F281_2.00	TS12_2.00	M01301_2.00	MS57_2.00	ENSCING00000005977	pax2/5/8-b	Ciona_intestinalis	I	Paired box	PAX	1	0.7	pTH9781	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311591_2.00	F281_2.00	TS12_2.00	.	.	ENSCING00000018058	rps13	Ciona_intestinalis	N	Paired box	PAX	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T311592_2.00	F281_2.00	TS12_2.00	M03442_2.00	MS33_2.00	ENSCING00000024971	ENSCING00000024971	Ciona_intestinalis	I	Paired box	PAX	1	0.7	PAX1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T313524_2.00	F282_2.00	TS12_2.00	.	.	ENSCING00000009559	ENSCING00000009559	Ciona_intestinalis	N	Pipsqueak	HTH_psq	1	0.777777777778	.	.	.	.	.	.	.	.	SequenceIdentity	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T313525_2.00	F282_2.00	TS12_2.00	.	.	ENSCING00000019334	ENSCING00000019334	Ciona_intestinalis	N	Pipsqueak	HTH_psq	1	0.777777777778	.	.	.	.	.	.	.	.	SequenceIdentity	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T316438_2.00	F290_2.00	TS12_2.00	.	.	ENSCING00000008999	prox-b	Ciona_intestinalis	N	Prospero	HPD	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T316439_2.00	F290_2.00	TS12_2.00	.	.	ENSCING00000013650	ENSCING00000013650	Ciona_intestinalis	N	Prospero	HPD	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317064_2.00	F293_2.00	TS12_2.00	.	.	ENSCING00000006933	nfkbp105	Ciona_intestinalis	N	Rel	RHD_DNA_bind	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T317065_2.00	F293_2.00	TS12_2.00	.	.	ENSCING00000022223	ENSCING00000022223	Ciona_intestinalis	N	Rel	RHD_DNA_bind	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T318162_2.00	F294_2.00	TS12_2.00	.	.	ENSCING00000006777	ENSCING00000006777	Ciona_intestinalis	N	RFX	RFX_DNA_binding	1	0.6502061722952671	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T318163_2.00	F294_2.00	TS12_2.00	M02447_2.00	MS64_2.00	ENSCING00000009186	rfx1/2/3	Ciona_intestinalis	I	RFX	RFX_DNA_binding	1	0.6502061722952671	pTH9223	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T318164_2.00	F294_2.00	TS12_2.00	M02448_2.00	MS64_2.00	ENSCING00000022532	ENSCING00000022532	Ciona_intestinalis	I	RFX	RFX_DNA_binding	1	0.6502061722952671	pTH9249	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T319347_2.00	F296_2.00	TS12_2.00	M01307_2.00	MS57_2.00	ENSCING00000002253	ENSCING00000002253	Ciona_intestinalis	I	Runt	Runt	1	0.7	pTH9764	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T321638_2.00	F299_2.00	TS12_2.00	M02459_2.00	MS64_2.00	ENSCING00000003435	ENSCING00000003435	Ciona_intestinalis	D	SAND	SAND	1	0.842616813809591	pTH9356	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T321639_2.00	F299_2.00	TS12_2.00	.	.	ENSCING00000007418	deaf-1	Ciona_intestinalis	N	SAND	SAND	1	0.842616813809591	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T324516_2.00	F304_2.00	TS12_2.00	M03479_2.00	MS33_2.00	ENSCING00000002528	ENSCING00000002528	Ciona_intestinalis	I	SMAD	MH1	1	0.7	NFIB_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T324517_2.00	F304_2.00	TS12_2.00	M05889_2.00	MS30_2.00	ENSCING00000005559	smad4	Ciona_intestinalis	I	SMAD	MH1	1	0.7	Smad4	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T324518_2.00	F304_2.00	TS12_2.00	M00192_2.00	MS02_2.00	ENSCING00000006188	ENSCING00000006188	Ciona_intestinalis	I	SMAD	MH1	1	0.7	Smad3_3805	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T324519_2.00	F304_2.00	TS12_2.00	.	.	ENSCING00000009022	smad6/7	Ciona_intestinalis	N	SMAD	MH1	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T324520_2.00	F304_2.00	TS12_2.00	M06446_2.00	MS19_2.00	ENSCING00000022875	ENSCING00000022875	Ciona_intestinalis	I	SMAD	MH1	1	0.7	Mad_FlyReg_FBgn0011648	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T324521_2.00	F304_2.00	TS12_2.00	.	.	ENSCING00000022986	smad2/3a	Ciona_intestinalis	N	SMAD	MH1	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327682_2.00	F305_2.00	TS12_2.00	M00889_2.00	MS21_2.00	ENSCING00000000505	ENSCING00000000505	Ciona_intestinalis	I	Sox	HMG_box	1	0.41467188012634704	YAB5	PBM	Franco_Zorrilla2014	PBM	Franco-Zorrilla	2014	24477691	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327683_2.00	F305_2.00	TS12_2.00	M00197_2.00	MS02_2.00	ENSCING00000001019	ENSCING00000001019	Ciona_intestinalis	I	Sox	HMG_box	1	0.41467188012634704	Sox8_1733	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327684_2.00	F305_2.00	TS12_2.00	M00207_2.00	MS02_2.00	ENSCING00000002003	ENSCING00000002003	Ciona_intestinalis	I	Sox	HMG_box	1	0.41467188012634704	Tcf3_3787	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327685_2.00	F305_2.00	TS12_2.00	.	.	ENSCING00000002208	ENSCING00000002208	Ciona_intestinalis	N	Sox	HMG_box	1	0.41467188012634704	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327686_2.00	F305_2.00	TS12_2.00	.	.	ENSCING00000003572	ENSCING00000003572	Ciona_intestinalis	N	Sox	HMG_box	1	0.41467188012634704	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327687_2.00	F305_2.00	TS12_2.00	.	.	ENSCING00000003838	ENSCING00000003838	Ciona_intestinalis	N	Sox	HMG_box	1	0.41467188012634704	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327688_2.00	F305_2.00	TS12_2.00	.	.	ENSCING00000004075	hmg1/2	Ciona_intestinalis	N	Sox	HMG_box	1	0.41467188012634704	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327689_2.00	F305_2.00	TS12_2.00	.	.	ENSCING00000004200	ENSCING00000004200	Ciona_intestinalis	N	Sox	HMG_box	1	0.41467188012634704	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327690_2.00	F305_2.00	TS12_2.00	.	.	ENSCING00000005998	ENSCING00000005998	Ciona_intestinalis	N	Sox	HMG_box	1	0.41467188012634704	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327691_2.00	F305_2.00	TS12_2.00	M03519_2.00	MS33_2.00	ENSCING00000006005	ENSCING00000006005	Ciona_intestinalis	I	Sox	HMG_box	1	0.41467188012634704	SOX2_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327692_2.00	F305_2.00	TS12_2.00	M00199_2.00	MS02_2.00	ENSCING00000007173	soxF	Ciona_intestinalis	I	Sox	HMG_box	1	0.41467188012634704	Sox17_2837	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327693_2.00	F305_2.00	TS12_2.00	M00195_2.00	MS02_2.00	ENSCING00000007655	ENSCING00000007655	Ciona_intestinalis	I	Sox	HMG_box	1	0.41467188012634704	Cic_3454	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327694_2.00	F305_2.00	TS12_2.00	.	.	ENSCING00000007774	ENSCING00000007774	Ciona_intestinalis	N	Sox	HMG_box	1	0.41467188012634704	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327695_2.00	F305_2.00	TS12_2.00	M00213_2.00	MS02_2.00	ENSCING00000007901	ENSCING00000007901	Ciona_intestinalis	I	Sox	HMG_box	1	0.41467188012634704	Sox4_2941	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327696_2.00	F305_2.00	TS12_2.00	M00201_2.00	MS02_2.00	ENSCING00000008820	soxh	Ciona_intestinalis	I	Sox	HMG_box	1	0.41467188012634704	Sox30_2781	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327697_2.00	F305_2.00	TS12_2.00	.	.	ENSCING00000009516	ENSCING00000009516	Ciona_intestinalis	N	Sox	HMG_box	1	0.41467188012634704	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327698_2.00	F305_2.00	TS12_2.00	.	.	ENSCING00000011375	ENSCING00000011375	Ciona_intestinalis	N	Sox	HMG_box	1	0.41467188012634704	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327699_2.00	F305_2.00	TS12_2.00	M00203_2.00	MS02_2.00	ENSCING00000015003	ENSCING00000015003	Ciona_intestinalis	I	Sox	HMG_box	1	0.41467188012634704	Sox5_3459	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327700_2.00	F305_2.00	TS12_2.00	.	.	ENSCING00000018888	ENSCING00000018888	Ciona_intestinalis	N	Sox	HMG_box	1	0.41467188012634704	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327701_2.00	F305_2.00	TS12_2.00	M03519_2.00	MS33_2.00	ENSCING00000019315	ENSCING00000019315	Ciona_intestinalis	I	Sox	HMG_box	1	0.41467188012634704	SOX2_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T327702_2.00	F305_2.00	TS12_2.00	.	.	ENSCING00000023833	ENSCING00000023833	Ciona_intestinalis	N	Sox	HMG_box	1	0.41467188012634704	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T337368_2.00	F308_2.00	TS12_2.00	.	.	ENSCING00000004044	stat-b	Ciona_intestinalis	N	STAT	STAT_bind	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T337369_2.00	F308_2.00	TS12_2.00	.	.	ENSCING00000010308	ENSCING00000010308	Ciona_intestinalis	N	STAT	STAT_bind	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T339685_2.00	F312_2.00	TS12_2.00	M05809_2.00	MS62_2.00	ENSCING00000000810	brachyury	Ciona_intestinalis	I	T-box	T-box	1	0.7342735634445741	T_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T339686_2.00	F312_2.00	TS12_2.00	.	.	ENSCING00000001721	mT	Ciona_intestinalis	N	T-box	T-box	1	0.7342735634445741	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T339687_2.00	F312_2.00	TS12_2.00	.	.	ENSCING00000003112	tbx6b	Ciona_intestinalis	N	T-box	T-box	1	0.7342735634445741	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
